fid,rid,level,soft,deficient,midr_sim,midr_pred,ds_true,ds_pred
36,TK-1999-0415_8101_HNE,0,True,False,0.0009433863671008,0.0011340910484808088,0,0
36,TK-1999-0415_8101_HNE,1,True,False,0.0034291521231726,0.004944016095441322,0,0
36,TK-1999-0415_8101_HNE,2,True,False,0.0069110412603235,0.010815994024785945,1,1
36,TK-1999-0415_8101_HNE,3,True,False,0.0184482885716997,0.017809626705352525,2,2
36,TK-1999-0415_8101_HNE,4,True,False,0.0328651775100996,0.03264283468771527,3,3
36,TK-1999-0415_8101_HNE,5,True,False,0.0688007017153489,0.05415122004236959,4,3
36,INT-20250810_0000200_AKS_HNN,0,True,False,0.0010383875779193,0.0011717938990699643,0,0
36,INT-20250810_0000200_AKS_HNN,1,True,False,0.0033024953768798,0.004933417814573322,0,0
36,INT-20250810_0000200_AKS_HNN,2,True,False,0.0087804789295855,0.011213403590239129,1,2
36,INT-20250810_0000200_AKS_HNN,3,True,False,0.0135414787403417,0.02374458454435839,2,2
36,INT-20250810_0000200_AKS_HNN,4,True,False,0.0290735018333792,0.03169121518746089,2,2
36,INT-20250810_0000200_AKS_HNN,5,True,False,0.0741020738379293,0.06810309319170711,4,4
36,INT-20250810_0000200_BALB_HNE,0,True,False,0.0009430411848674,0.0010231025487136788,0,0
36,INT-20250810_0000200_BALB_HNE,1,True,False,0.0026563843687456,0.003562754898656796,0,0
36,INT-20250810_0000200_BALB_HNE,2,True,False,0.0059918652942863,0.007923315439012769,1,1
36,INT-20250810_0000200_BALB_HNE,3,True,False,0.0091779203687463,0.013301676270235247,1,1
36,INT-20250810_0000200_BALB_HNE,4,True,False,0.0152080762368113,0.020398913151960737,2,2
36,INT-20250810_0000200_BALB_HNE,5,True,False,0.0279192532513823,0.04556445696803657,2,3
36,INT-20250810_0000200_GORD_HNN,0,True,False,0.0009838537549268,0.0009309905330854133,0,0
36,INT-20250810_0000200_GORD_HNN,1,True,False,0.003548079156712,0.00284617305579165,0,0
36,INT-20250810_0000200_GORD_HNN,2,True,False,0.0071292094724937,0.005639275677761603,1,1
36,INT-20250810_0000200_GORD_HNN,3,True,False,0.0114050254413539,0.00985984346003902,1,1
36,INT-20250810_0000200_GORD_HNN,4,True,False,0.0191045991750429,0.013851719603788747,2,2
36,INT-20250810_0000200_GORD_HNN,5,True,False,0.0419090573520276,0.02986222843714219,3,2
36,INT-20250810_0000200_SOMA_HNN,0,True,False,0.0008493009725778,0.000991792047985042,0,0
36,INT-20250810_0000200_SOMA_HNN,1,True,False,0.0033773551767643,0.0034429204223110467,0,0
36,INT-20250810_0000200_SOMA_HNN,2,True,False,0.0107919849347452,0.007523051475486457,1,1
36,INT-20250810_0000200_SOMA_HNN,3,True,False,0.0128273284788329,0.013761874627428254,2,2
36,INT-20250810_0000200_SOMA_HNN,4,True,False,0.0184104516964286,0.021768721724922238,2,2
36,INT-20250810_0000200_SOMA_HNN,5,True,False,0.02660559038351,0.05992470313461642,2,3
36,TK-1999-0294_1612_HNE,0,True,False,0.0012045040175455,0.0008154121747842282,0,0
36,TK-1999-0294_1612_HNE,1,True,False,0.0050256627441127,0.0022461882533585595,1,0
36,TK-1999-0294_1612_HNE,2,True,False,0.010801276971094,0.0053896221961211065,1,1
36,TK-1999-0294_1612_HNE,3,True,False,0.0189114872075092,0.009761032397843239,2,2
36,TK-1999-0294_1612_HNE,4,True,False,0.026522006754395,0.018445745026297273,2,2
36,TK-1999-0294_1612_HNE,5,True,False,0.0422926471360979,0.03362663808789324,3,2
36,TK-2003-0179_1701_HNN,0,True,False,0.0008742048783564,0.0008878404596817564,0,0
36,TK-2003-0179_1701_HNN,1,True,False,0.0020305155013613,0.0026542486934206778,0,0
36,TK-2003-0179_1701_HNN,2,True,False,0.0036921552062185,0.003865866877244122,0,0
36,TK-2003-0179_1701_HNN,3,True,False,0.0075789975311176,0.006515030373735332,1,1
36,TK-2003-0179_1701_HNN,4,True,False,0.0128743159444745,0.009031299129631715,2,2
36,TK-2003-0179_1701_HNN,5,True,False,0.0204343768294879,0.021066970171557602,2,2
36,TK-1999-0294_4101_HNE,0,True,False,0.001187598267126,0.0013088646005929815,0,0
36,TK-1999-0294_4101_HNE,1,True,False,0.0047357798936981,0.0054807002463322756,0,0
36,TK-1999-0294_4101_HNE,2,True,False,0.0102314920190223,0.016953662920184697,1,1
36,TK-1999-0294_4101_HNE,3,True,False,0.0186633044194038,0.024143333929829914,2,2
36,TK-1999-0294_4101_HNE,4,True,False,0.0299443688013893,0.03757236734978465,2,2
36,TK-1999-0294_4101_HNE,5,True,False,0.086884188593044,0.07833624334555135,4,3
36,TK-1999-0294_4107_HNE,0,True,False,0.0011086633889489,0.0008923472033395885,0,0
36,TK-1999-0294_4107_HNE,1,True,False,0.0036232758607737,0.0029144361708487326,0,0
36,TK-1999-0294_4107_HNE,2,True,False,0.0082850790919195,0.007185227842942932,1,1
36,TK-1999-0294_4107_HNE,3,True,False,0.0175729419936822,0.014130633224077576,2,2
36,TK-1999-0294_4107_HNE,4,True,False,0.0276586728382254,0.026470972943552523,2,2
36,TK-1999-0294_4107_HNE,5,True,False,0.0420767357855675,0.04116498303356946,3,4
36,TK-1999-0294_5401_HNE,0,True,False,0.0008540139141488,0.0016870197272241337,0,0
36,TK-1999-0294_5401_HNE,1,True,False,0.0027008842757108,0.007348493279217747,0,0
36,EMSC-20200122_0000127_GOMA_HNE,0,True,False,0.0009114611734699,0.0008486429431086765,0,0
36,EMSC-20200122_0000127_GOMA_HNE,1,True,False,0.0023647367582297,0.0025983399944420143,0,0
36,EMSC-20200122_0000127_GOMA_HNE,2,True,False,0.0048021619829542,0.005512329295799508,0,1
36,EMSC-20200122_0000127_GOMA_HNE,3,True,False,0.0090823297665649,0.009826518871477109,1,2
36,TK-1999-0294_5401_HNE,2,True,False,0.0066889462685424,0.016771432365473207,1,1
36,TK-1999-0294_5401_HNE,3,True,False,0.0150412843219381,0.02469678787128745,2,2
36,TK-1999-0294_5401_HNE,4,True,False,0.0231721971443418,0.03796294441373534,2,2
36,TK-1999-0294_5401_HNE,5,True,False,0.0547594652676929,0.07589632911414612,3,4
36,EMSC-20200122_0000127_GOMA_HNE,4,True,False,0.0165209943639771,0.01472909067397608,2,2
36,EMSC-20200122_0000127_GOMA_HNE,5,True,False,0.0270958739384691,0.041658159090770655,2,3
36,EMSC-20200122_0000127_SOMA_HNN,0,True,False,0.0009682905741219,0.0010137656607493953,0,0
36,EMSC-20200122_0000127_SOMA_HNN,1,True,False,0.0033972799426529,0.0037848876943565946,0,0
36,EMSC-20200122_0000127_SOMA_HNN,2,True,False,0.0108231367665876,0.00911048129506853,1,1
36,EMSC-20200122_0000127_SOMA_HNN,3,True,False,0.0148588009915899,0.014619157890232314,2,2
36,EMSC-20200122_0000127_SOMA_HNN,4,True,False,0.0239409126828046,0.02684335670563578,2,2
36,EMSC-20200122_0000127_SOMA_HNN,5,True,False,0.057829128069274,0.06444075056625241,3,3
37,TK-1999-0077_YPT_HNN,4,True,False,0.0852043044611603,0.044006579494857444,4,3
37,TK-1999-0077_YPT_HNN,5,True,False,0.1,0.0724872989351223,4,4
37,TK-1999-0077_1612_HNE,0,True,False,0.0012004568356174,0.0007859036237938411,0,0
37,TK-1999-0077_1612_HNE,1,True,False,0.0065565982347627,0.0019385191798698598,1,0
37,TK-1999-0077_YPT_HNN,0,True,False,0.0013763319130181,0.0009478526685038534,0,0
37,TK-1999-0077_YPT_HNN,1,True,False,0.0070727840913657,0.003099693143862965,1,0
37,TK-1999-0077_YPT_HNN,2,True,False,0.0142377870815092,0.008098931304970603,2,1
37,TK-1999-0077_YPT_HNN,3,True,False,0.0341390331763433,0.022397514097163184,3,2
37,TK-1999-0077_4101_HNE,0,True,False,0.0008426198387146,0.0012568948709845362,0,0
37,TK-1999-0077_4101_HNE,1,True,False,0.0034275431057734,0.004583366111454992,0,1
37,TK-1999-0077_4101_HNE,2,True,False,0.009555242341651,0.008923545515688589,1,2
37,TK-1999-0077_4101_HNE,3,True,False,0.0303454387701335,0.019985903729700952,3,3
37,TK-1999-0077_1612_HNE,2,True,False,0.0121664380738991,0.004004472000366496,2,0
37,TK-1999-0077_1612_HNE,3,True,False,0.0196741356473645,0.0073580685610426105,2,1
37,TK-1999-0077_1612_HNE,4,True,False,0.0293928021631775,0.011911637935350782,2,2
37,TK-1999-0077_1612_HNE,5,True,False,0.0592705680702581,0.03295384311129223,3,4
37,TK-1999-0077_4101_HNE,4,True,False,0.0794028078875805,0.050139974277915715,4,3
37,TK-1999-0077_4101_HNE,5,True,False,0.1,0.09495604369451678,4,4
37,TK-1999-0077_4106_HNN,0,True,False,0.0008788004864239,0.0014525180379803835,0,0
37,TK-1999-0077_4106_HNN,1,True,False,0.0019807264847413,0.008202642447964805,0,1
37,TK-1999-0077_4106_HNN,2,True,False,0.007733753101583,0.02075839949936056,1,2
37,TK-1999-0077_4106_HNN,3,True,False,0.0203349602326812,0.03634985211749209,2,3
37,TK-1999-0077_4106_HNN,4,True,False,0.0697810030591259,0.06518001429975089,4,3
37,TK-1999-0077_4106_HNN,5,True,False,0.1,0.10294433404338531,4,4
37,TK-1999-0077_5401_HNE,0,True,False,0.0009999956806053,0.0010555040677391523,0,0
37,TK-1999-0077_5401_HNE,1,True,False,0.0036456070510514,0.00486922347650476,0,1
37,TK-1999-0077_5401_HNE,2,True,False,0.0107649520035742,0.012764141262481541,1,1
37,TK-1999-0077_5401_HNE,3,True,False,0.0177734402634393,0.029751424318246962,2,2
37,TK-1999-0077_5401_HNE,4,True,False,0.0421374781693427,0.04855377820177225,3,4
37,TK-1999-0077_5401_HNE,5,True,False,0.1,0.06906483870265108,4,4
37,TK-1999-0415_487_HNN,0,True,False,0.0012224371853526,0.0010501145068408265,0,0
37,TK-1999-0415_487_HNN,1,True,False,0.0044187654911385,0.003194938336610437,0,0
37,TK-1999-0415_496_HNN,0,True,False,0.0012479348251182,0.0016066778353487712,0,0
37,TK-1999-0415_496_HNN,1,True,False,0.0036779200537168,0.00604947294579444,0,1
37,TK-1999-0415_496_HNN,2,True,False,0.0106024659623393,0.014550835497013975,1,2
37,TK-1999-0415_496_HNN,3,True,False,0.0202240037625782,0.024349710495995974,2,2
37,TK-1999-0415_487_HNN,2,True,False,0.0089842948904167,0.006819082256857201,1,1
37,TK-1999-0415_487_HNN,3,True,False,0.0150137744336612,0.01274967249824224,2,2
37,TK-1999-0415_487_HNN,4,True,False,0.023681705848832,0.023713645928375084,2,2
37,TK-1999-0415_487_HNN,5,True,False,0.0717858060448669,0.05781696332487741,4,4
37,TK-1999-0415_496_HNN,4,True,False,0.0336871070678858,0.03962644829656299,3,3
37,TK-1999-0415_496_HNN,5,True,False,0.0751554688160745,0.08202908133927998,4,4
37,TK-1999-0415_498_HNN,0,True,False,0.0013892940209687,0.001080572065417096,0,0
37,TK-1999-0415_498_HNN,1,True,False,0.0042321486381208,0.0037231697549712384,0,0
37,TK-1999-0415_498_HNN,2,True,False,0.0096152619208636,0.009764548274099335,1,1
37,TK-1999-0415_498_HNN,3,True,False,0.0169984964848597,0.01939124275654793,2,2
37,TK-1999-0415_498_HNN,4,True,False,0.0237769275721455,0.03616045255822736,2,3
37,TK-1999-0415_498_HNN,5,True,False,0.0864845960853136,0.05955571511413801,4,3
37,TK-1999-0415_C0362_HNN,0,True,False,0.0008782401811416,0.0008316721414682704,0,0
37,TK-1999-0415_C0362_HNN,1,True,False,0.0026477667183293,0.0016546890120482276,0,0
37,TK-1999-0415_C0362_HNN,2,True,False,0.006424951405641,0.0026708181891292064,1,0
37,TK-1999-0415_C0362_HNN,3,True,False,0.0105568233759327,0.0056048993685717,1,1
37,TK-1999-0415_C0362_HNN,4,True,False,0.017641679398783,0.008322704640682665,2,1
37,TK-1999-0415_C0362_HNN,5,True,False,0.0384830090199759,0.014033415731494749,3,2
37,TK-1999-0415_C0375_HNN,0,True,False,0.0047087199142687,0.0017971183679764723,0,0
37,TK-1999-0415_C0375_HNN,1,True,False,0.0072229408460616,0.006881652486247584,1,1
37,TK-1999-0415_C0375_HNN,2,True,False,0.0154168302069875,0.01472185551518294,2,2
37,TK-1999-0415_C0375_HNN,3,True,False,0.0230751315638418,0.037451032686213075,2,2
37,TK-1999-0415_C0375_HNN,4,True,False,0.0568453590628017,0.0503365072723613,3,3
37,TK-1999-0415_C0375_HNN,5,True,False,0.1,0.08440973857819262,4,4
37,TK-1999-0415_C1058_HNE,0,True,False,0.0011797446435998,0.0009378263497940038,0,0
37,TK-1999-0415_C1058_HNE,1,True,False,0.0058445631529035,0.0031085169090991588,1,0
37,TK-1999-0415_C1058_HNE,2,True,False,0.0126920316701621,0.008854495473604954,2,1
37,TK-1999-0415_C1058_HNE,3,True,False,0.020699444613864,0.021953793790585013,2,2
37,TK-1999-0415_C1058_HNE,4,True,False,0.043851767213822,0.048709038108279985,3,2
37,TK-1999-0415_C1058_HNE,5,True,False,0.1,0.056976491226656725,4,4
37,TK-1999-0415_C1059_HNN,0,True,False,0.0009161662750579,0.0013581147865976547,0,0
37,TK-1999-0415_C1059_HNN,1,True,False,0.0034931275617766,0.004647535740455683,0,1
37,TK-1999-0415_C1059_HNN,2,True,False,0.006645221126701,0.009019001768007543,1,1
37,TK-1999-0415_C1059_HNN,3,True,False,0.0145326703545224,0.01640717346146253,2,2
37,TK-1999-0415_C1059_HNN,4,True,False,0.0238691181608193,0.04072840241788996,2,3
37,TK-1999-0415_C1059_HNN,5,True,False,0.0692236880947395,0.06623108192878423,4,4
37,TK-1999-0415_C1060_HNE,0,True,False,0.0008914246012785,0.0011195393523926098,0,0
37,TK-1999-0415_C1060_HNE,1,True,False,0.0053314186371201,0.003324129778516392,1,0
37,TK-1999-0415_C1060_HNE,2,True,False,0.0114544934540775,0.007395398360145558,1,1
37,TK-1999-0415_C1060_HNE,3,True,False,0.02294367492561,0.01401864328941736,2,2
37,TK-1999-0415_C1060_HNE,4,True,False,0.0344017900599853,0.025009089037710656,3,2
37,TK-1999-0415_C1060_HNE,5,True,False,0.1,0.05958536036324344,4,4
37,TK-1999-0415_C1061_HNE,0,True,False,0.0015104170311546,0.0010779804713215717,0,0
37,TK-1999-0415_C1061_HNE,1,True,False,0.0059264608290904,0.0038946326407057834,1,1
37,TK-1999-0415_C1061_HNE,2,True,False,0.0127383535469598,0.007861996505534256,2,1
37,TK-1999-0415_C1061_HNE,3,True,False,0.0173790043917529,0.012969899651385763,2,2
37,TK-1999-0415_C1061_HNE,4,True,False,0.0355316361589822,0.02160945633684252,3,2
37,TK-1999-0415_C1061_HNE,5,True,False,0.0940324172029788,0.048535949275732876,4,3
37,TK-1999-0415_C1062_HNE,0,True,False,0.0011969649334689,0.001055850055866748,0,0
37,TK-1999-0415_C1062_HNE,1,True,False,0.0055728088717272,0.003783396110630108,1,0
37,TK-1999-0415_C1062_HNE,2,True,False,0.0101031592994376,0.009346859043011583,1,1
37,TK-1999-0415_C1062_HNE,3,True,False,0.014376893655837,0.019356065087789937,2,2
37,TK-1999-0415_C1062_HNE,4,True,False,0.0233261157007896,0.03554197469292739,2,3
37,TK-1999-0415_C1062_HNE,5,True,False,0.0556804393261727,0.07351598228026411,3,4
37,TK-1999-0415_D0531_HNN,0,True,False,0.0008640123058076,0.0011879048521447764,0,0
37,TK-1999-0415_D0531_HNN,1,True,False,0.004081802983684,0.003714126092229475,0,0
37,TK-1999-0415_D0531_HNN,2,True,False,0.0080507665659773,0.008985731515754448,1,1
37,TK-1999-0415_D0531_HNN,3,True,False,0.0185515768585934,0.01691359628168801,2,2
37,TK-1999-0415_D0531_HNN,4,True,False,0.0326534130011135,0.032074042677399425,3,2
37,TK-1999-0415_D0531_HNN,5,True,False,0.0671757924594732,0.06625948476917799,4,4
37,TK-1999-0415_1401_HNE,0,True,False,0.0009227989103317,0.0012006924291266,0,0
37,TK-1999-0415_1401_HNE,1,True,False,0.002814550285959,0.004524762405583049,0,0
37,TK-1999-0415_1401_HNE,2,True,False,0.0054230735097478,0.008290227820255314,1,1
37,TK-1999-0415_1401_HNE,3,True,False,0.0079221491845174,0.012751481946533048,1,2
37,TK-1999-0415_1401_HNE,4,True,False,0.013721810043364,0.021181668129182717,2,2
37,TK-1999-0415_1401_HNE,5,True,False,0.0211680424076988,0.034933672355912784,2,3
37,TK-1999-0415_1406_HNN,0,True,False,0.0012059642266158,0.0012358063332839658,0,0
37,TK-1999-0415_1406_HNN,1,True,False,0.0032421779317188,0.004402647867453979,0,1
37,TK-1999-0415_1406_HNN,2,True,False,0.0107560902669228,0.00944400196569909,1,1
37,TK-1999-0415_1406_HNN,3,True,False,0.0235241464000554,0.016264912665826463,2,2
37,TK-1999-0415_1406_HNN,4,True,False,0.0545190322251297,0.03862817303216517,3,3
37,TK-1999-0415_1406_HNN,5,True,False,0.1,0.07194404753027922,4,4
37,TK-1999-0415_8101_HNE,0,True,False,0.0009191292045933,0.0012351111362952783,0,0
37,TK-1999-0415_8101_HNE,1,True,False,0.0035242616378965,0.00534314001140481,0,0
37,TK-1999-0415_8101_HNE,2,True,False,0.0088988109728473,0.012185325248300748,1,1
37,TK-1999-0415_8101_HNE,3,True,False,0.0194102177856708,0.018157710939675782,2,2
37,TK-1999-0415_8101_HNE,4,True,False,0.0356679646618012,0.033935597742802366,3,3
37,TK-1999-0415_8101_HNE,5,True,False,0.0712197759238436,0.04933570838331918,4,3
37,INT-20250810_0000200_AKS_HNN,0,True,False,0.0010363350314187,0.0013641441884780843,0,0
37,INT-20250810_0000200_AKS_HNN,1,True,False,0.0033905937840957,0.005140616720106404,0,1
37,INT-20250810_0000200_AKS_HNN,2,True,False,0.009889800892517,0.012022998649060536,1,2
37,INT-20250810_0000200_AKS_HNN,3,True,False,0.015680603020404,0.024108824837218212,2,2
37,INT-20250810_0000200_AKS_HNN,4,True,False,0.0319477118956909,0.03073790303851674,3,2
37,INT-20250810_0000200_AKS_HNN,5,True,False,0.0684793579229286,0.062089252837687445,4,3
37,INT-20250810_0000200_BALB_HNE,0,True,False,0.0010051108119912,0.0010692187417281943,0,0
37,INT-20250810_0000200_BALB_HNE,1,True,False,0.0026274331668794,0.0032615025378615143,0,0
37,INT-20250810_0000200_BALB_HNE,2,True,False,0.0065376408427204,0.00748654032157231,1,1
37,INT-20250810_0000200_BALB_HNE,3,True,False,0.0098096840852805,0.013776970197856878,1,2
37,INT-20250810_0000200_BALB_HNE,4,True,False,0.0164264854842729,0.02156521658496474,2,2
37,INT-20250810_0000200_BALB_HNE,5,True,False,0.0318273234347376,0.04236159635425453,3,3
37,INT-20250810_0000200_GORD_HNN,0,True,False,0.0009942147676104,0.0009522352811288945,0,0
37,INT-20250810_0000200_GORD_HNN,1,True,False,0.0036220184111391,0.0027504214250923123,0,0
37,INT-20250810_0000200_GORD_HNN,2,True,False,0.0069511307705504,0.005442821706457019,1,1
37,INT-20250810_0000200_GORD_HNN,3,True,False,0.0113363414833949,0.009723711599393179,1,1
37,INT-20250810_0000200_GORD_HNN,4,True,False,0.0188267232725037,0.014723678116850946,2,2
37,INT-20250810_0000200_GORD_HNN,5,True,False,0.0352614200303211,0.02580756196424345,3,3
37,INT-20250810_0000200_SOMA_HNN,0,True,False,0.0010165405444489,0.0012214191079881276,0,0
37,INT-20250810_0000200_SOMA_HNN,1,True,False,0.0047500517331701,0.004135477383197846,0,1
37,INT-20250810_0000200_SOMA_HNN,2,True,False,0.0119601631238721,0.008858735221604512,1,1
37,INT-20250810_0000200_SOMA_HNN,3,True,False,0.0143035060352104,0.01594575850854959,2,2
37,INT-20250810_0000200_SOMA_HNN,4,True,False,0.0202510247645343,0.02916030971604736,2,3
37,INT-20250810_0000200_SOMA_HNN,5,True,False,0.0334300603439214,0.05883431082213129,3,3
37,TK-1999-0294_1612_HNE,0,True,False,0.0012694404439154,0.0008610933773599459,0,0
37,TK-1999-0294_1612_HNE,1,True,False,0.0043065928697234,0.002084500065316584,0,0
37,TK-1999-0294_1612_HNE,2,True,False,0.0082958996974211,0.004875726125024364,1,1
37,TK-1999-0294_1612_HNE,3,True,False,0.0167453450534374,0.008169732596497658,2,1
37,TK-1999-0294_1612_HNE,4,True,False,0.0238536547584679,0.015073085139794842,2,2
37,TK-1999-0294_1612_HNE,5,True,False,0.0372593719417871,0.028050483376243145,3,2
37,TK-2003-0179_1701_HNN,0,True,False,0.0007845264872145,0.0009158979076429532,0,0
37,TK-2003-0179_1701_HNN,1,True,False,0.0017251003727614,0.002682693060185431,0,0
37,TK-2003-0179_1701_HNN,2,True,False,0.0039571989856843,0.0036739023695383176,0,0
37,TK-2003-0179_1701_HNN,3,True,False,0.0072248450873426,0.006619149829126432,1,1
37,TK-2003-0179_1701_HNN,4,True,False,0.012918310410326,0.008347056365256993,2,2
37,TK-2003-0179_1701_HNN,5,True,False,0.0198241031441643,0.020614412237226494,2,2
37,TK-1999-0294_4101_HNE,0,True,False,0.0012865450244546,0.0014172036943359946,0,0
37,TK-1999-0294_4101_HNE,1,True,False,0.005638517755943,0.005698232504032422,1,0
37,TK-1999-0294_4101_HNE,2,True,False,0.0118477356569721,0.01557147541329558,1,1
37,TK-1999-0294_4101_HNE,3,True,False,0.0224472772630585,0.024359330298551897,2,2
37,TK-1999-0294_4101_HNE,4,True,False,0.0326333891531563,0.03632631247946268,3,2
37,TK-1999-0294_4101_HNE,5,True,False,0.0801820917392224,0.07705325522424943,4,4
37,TK-1999-0294_4107_HNE,0,True,False,0.0011342672066585,0.000967584018111156,0,0
37,TK-1999-0294_4107_HNE,1,True,False,0.0034625596090384,0.002914855391682015,0,0
37,TK-1999-0294_4107_HNE,2,True,False,0.007711906847914,0.0073712893459499705,1,1
37,TK-1999-0294_4107_HNE,3,True,False,0.0165595281741138,0.01523781167150569,2,2
37,TK-1999-0294_4107_HNE,4,True,False,0.0268154335717897,0.027286533863339985,2,3
37,TK-1999-0294_4107_HNE,5,True,False,0.0434065706159679,0.03847572740005081,3,3
37,TK-1999-0294_5401_HNE,0,True,False,0.0008438073366447,0.001993932775370293,0,0
37,TK-1999-0294_5401_HNE,1,True,False,0.0033690893397847,0.008888119031601194,0,1
37,TK-1999-0294_5401_HNE,2,True,False,0.0087642595215606,0.015425668184053316,1,2
37,TK-1999-0294_5401_HNE,3,True,False,0.0168106468386173,0.02483207291099765,2,2
37,TK-1999-0294_5401_HNE,4,True,False,0.0245504336882073,0.04041752978170881,2,3
37,TK-1999-0294_5401_HNE,5,True,False,0.0649996411377387,0.07873719054299216,4,4
37,EMSC-20200122_0000127_GOMA_HNE,0,True,False,0.0008974483435923,0.0009024053450273535,0,0
37,EMSC-20200122_0000127_GOMA_HNE,1,True,False,0.002274706001362,0.0025912446308067874,0,0
37,EMSC-20200122_0000127_GOMA_HNE,2,True,False,0.004664806902119,0.005762849572135202,0,1
37,EMSC-20200122_0000127_GOMA_HNE,3,True,False,0.0093837624206043,0.010281742473737152,1,2
37,EMSC-20200122_0000127_GOMA_HNE,4,True,False,0.0172571352258338,0.01665349090916752,2,2
37,EMSC-20200122_0000127_GOMA_HNE,5,True,False,0.0289337462731905,0.03842272567122591,2,3
37,EMSC-20200122_0000127_SOMA_HNN,0,True,False,0.0012140289062242,0.0011503376860923082,0,0
37,EMSC-20200122_0000127_SOMA_HNN,1,True,False,0.0039335390893708,0.004368179861552943,0,0
37,EMSC-20200122_0000127_SOMA_HNN,2,True,False,0.0112087656785631,0.010200141475531832,1,1
37,EMSC-20200122_0000127_SOMA_HNN,3,True,False,0.0179349019380156,0.017283475666719495,2,2
37,EMSC-20200122_0000127_SOMA_HNN,4,True,False,0.0285405971208382,0.03340200966173497,2,2
37,EMSC-20200122_0000127_SOMA_HNN,5,True,False,0.0583931023529906,0.0695655515451148,3,4
38,TK-1999-0077_YPT_HNN,4,True,False,0.0349368589033512,0.023438337860542075,3,3
38,TK-1999-0077_YPT_HNN,5,True,False,0.1,0.051779680872107325,4,4
38,TK-1999-0077_1612_HNE,0,True,False,0.0007700814027051,0.0006921852789578399,0,0
38,TK-1999-0077_1612_HNE,1,True,False,0.0037052618642304,0.0021069763382848376,0,0
38,TK-1999-0077_YPT_HNN,0,True,False,0.0007750253802224,0.0006857155064194199,0,0
38,TK-1999-0077_YPT_HNN,1,True,False,0.0020665674424561,0.002364711180695421,0,0
38,TK-1999-0077_YPT_HNN,2,True,False,0.0061731226360155,0.0058033439687442045,1,0
38,TK-1999-0077_YPT_HNN,3,True,False,0.0170696755091691,0.010950049306665512,2,1
38,TK-1999-0077_1612_HNE,2,True,False,0.012330392919962,0.004807426583006084,2,0
38,TK-1999-0077_1612_HNE,3,True,False,0.0256649997407262,0.00937160888789436,2,1
38,TK-1999-0077_1612_HNE,4,True,False,0.0459939318898844,0.015594898570230007,3,2
38,TK-1999-0077_1612_HNE,5,True,False,0.1,0.04256632039795928,4,4
38,TK-1999-0077_4101_HNE,0,True,False,0.0007247482114209,0.0008379659204537279,0,0
38,TK-1999-0077_4101_HNE,1,True,False,0.0033530814643527,0.0033163248296212903,0,0
38,TK-1999-0077_4101_HNE,2,True,False,0.0076343960042778,0.00892585316751057,1,2
38,TK-1999-0077_4101_HNE,3,True,False,0.0255312019791314,0.01941090410060218,2,2
38,TK-1999-0077_4101_HNE,4,True,False,0.1,0.05122068206479897,4,3
38,TK-1999-0077_4101_HNE,5,True,False,0.1,0.10253042418303687,4,4
38,TK-1999-0077_4106_HNN,0,True,False,0.0008653584355512,0.0009142667417778094,0,0
38,TK-1999-0077_4106_HNN,1,True,False,0.0043570728145654,0.006485059530917633,0,0
38,TK-1999-0077_4106_HNN,2,True,False,0.0087353351519181,0.021802610022502934,1,2
38,TK-1999-0077_4106_HNN,3,True,False,0.016688135045779,0.04608535039626482,2,2
38,TK-1999-0077_4106_HNN,4,True,False,0.0846937416276047,0.0837495906003486,4,3
38,TK-1999-0077_4106_HNN,5,True,False,0.1,0.14747639412542557,4,4
38,TK-1999-0077_5401_HNE,0,True,False,0.0007290849128622,0.0007716873777939483,0,0
38,TK-1999-0077_5401_HNE,1,True,False,0.0031553513817657,0.004352845002104134,0,0
38,TK-1999-0077_5401_HNE,2,True,False,0.008490992927251,0.01141802426090593,1,1
38,TK-1999-0077_5401_HNE,3,True,False,0.027957407375363,0.02430164842626276,2,2
38,TK-1999-0077_5401_HNE,4,True,False,0.0540089756570065,0.049182635826030545,3,4
38,TK-1999-0077_5401_HNE,5,True,False,0.1,0.06627629218287881,4,4
38,TK-1999-0415_487_HNN,0,True,False,0.000735174781556,0.0008052358985878639,0,0
38,TK-1999-0415_487_HNN,1,True,False,0.003116219975354,0.0027809160559953043,0,0
38,TK-1999-0415_487_HNN,2,True,False,0.0105549517553632,0.007079813853825223,1,1
38,TK-1999-0415_487_HNN,3,True,False,0.0186134340774223,0.01339534672814472,2,2
38,TK-1999-0415_487_HNN,4,True,False,0.0290339084402889,0.022728877734183472,2,2
38,TK-1999-0415_487_HNN,5,True,False,0.0603201136631319,0.058477462061394675,4,3
38,TK-1999-0415_496_HNN,0,True,False,0.0010096145068573,0.0008789038254461512,0,0
38,TK-1999-0415_496_HNN,1,True,False,0.0034218558195893,0.003401810739339216,0,0
38,TK-1999-0415_496_HNN,2,True,False,0.0072720334619187,0.01020644584498179,1,1
38,TK-1999-0415_496_HNN,3,True,False,0.0090391680485609,0.016883849444268507,1,2
38,TK-1999-0415_496_HNN,4,True,False,0.0172472538732984,0.02683252024124576,2,2
38,TK-1999-0415_496_HNN,5,True,False,0.0334970603498813,0.05235156251341734,3,3
38,TK-1999-0415_498_HNN,0,True,False,0.0008493504313158,0.0007746198658423973,0,0
38,TK-1999-0415_498_HNN,1,True,False,0.0026272172141143,0.0029356630288912455,0,0
38,TK-1999-0415_498_HNN,2,True,False,0.009387964155511,0.00732911854689355,1,1
